t,x,y,vx,vy,r
 6.42972,   0.41683,   0.66384,  -6.69666,   1.33026,   0.78386
 6.43072,   0.41010,   0.66512,  -6.73082,   1.27585,   0.78139
 6.43172,   0.40334,   0.66634,  -6.76476,   1.22081,   0.77890
 6.43272,   0.39654,   0.66750,  -6.79846,   1.16514,   0.77640
 6.43372,   0.38971,   0.66861,  -6.83191,   1.10884,   0.77389
 6.43472,   0.38284,   0.66966,  -6.86510,   1.05189,   0.77137
 6.43572,   0.37594,   0.67066,  -6.89803,   0.99429,   0.76884
 6.43672,   0.36901,   0.67159,  -6.93069,   0.93603,   0.76629
 6.43772,   0.36205,   0.67247,  -6.96306,   0.87711,   0.76374
 6.43872,   0.35505,   0.67329,  -6.99515,   0.81751,   0.76117
 6.43972,   0.34803,   0.67405,  -7.02693,   0.75724,   0.75859
 6.44072,   0.34097,   0.67474,  -7.05840,   0.69629,   0.75600
 6.44172,   0.33388,   0.67538,  -7.08956,   0.63464,   0.75340
 6.44272,   0.32676,   0.67595,  -7.12038,   0.57229,   0.75078
 6.44372,   0.31961,   0.67646,  -7.15086,   0.50923,   0.74816
 6.44472,   0.31243,   0.67690,  -7.18099,   0.44546,   0.74553
 6.44572,   0.30522,   0.67728,  -7.21076,   0.38097,   0.74288
 6.44672,   0.29798,   0.67760,  -7.24015,   0.31575,   0.74022
 6.44772,   0.29071,   0.67785,  -7.26915,   0.24980,   0.73756
 6.44872,   0.28341,   0.67803,  -7.29776,   0.18310,   0.73488
 6.44972,   0.27608,   0.67815,  -7.32595,   0.11565,   0.73219
 6.45072,   0.26873,   0.67820,  -7.35371,   0.04745,   0.72950
 6.45171,   0.26135,   0.67817,  -7.38104,  -0.02152,   0.72679
 6.45271,   0.25394,   0.67808,  -7.40792,  -0.09126,   0.72407
 6.45371,   0.24651,   0.67792,  -7.43433,  -0.16177,   0.72135
 6.45471,   0.23905,   0.67769,  -7.46025,  -0.23308,   0.71861
 6.45571,   0.23156,   0.67738,  -7.48568,  -0.30517,   0.71587
 6.45671,   0.22405,   0.67701,  -7.51060,  -0.37807,   0.71312
 6.45771,   0.21651,   0.67655,  -7.53499,  -0.45177,   0.71035
 6.45871,   0.20896,   0.67603,  -7.55884,  -0.52628,   0.70758
 6.45971,   0.20137,   0.67543,  -7.58213,  -0.60161,   0.70481
 6.46071,   0.19377,   0.67475,  -7.60483,  -0.67778,   0.70202
 6.46171,   0.18614,   0.67399,  -7.62694,  -0.75477,   0.69922
 6.46271,   0.17849,   0.67316,  -7.64844,  -0.83260,   0.69642
 6.46371,   0.17082,   0.67225,  -7.66930,  -0.91128,   0.69361
 6.46471,   0.16313,   0.67126,  -7.68951,  -0.99081,   0.69080
 6.46571,   0.15543,   0.67019,  -7.70905,  -1.07120,   0.68797
 6.46671,   0.14770,   0.66903,  -7.72789,  -1.15245,   0.68514
 6.46771,   0.13995,   0.66780,  -7.74602,  -1.23458,   0.68231
 6.46871,   0.13219,   0.66648,  -7.76341,  -1.31758,   0.67946
 6.46971,   0.12441,   0.66508,  -7.78005,  -1.40145,   0.67662
 6.47071,   0.11661,   0.66359,  -7.79591,  -1.48622,   0.67376
 6.47171,   0.10880,   0.66202,  -7.81096,  -1.57187,   0.67090
 6.47271,   0.10098,   0.66036,  -7.82518,  -1.65842,   0.66804
 6.47371,   0.09314,   0.65862,  -7.83855,  -1.74586,   0.66517
 6.47471,   0.08529,   0.65678,  -7.85104,  -1.83421,   0.66230
 6.47571,   0.07742,   0.65486,  -7.86263,  -1.92346,   0.65942
 6.47671,   0.06955,   0.65285,  -7.87329,  -2.01362,   0.65654
 6.47771,   0.06167,   0.65074,  -7.88300,  -2.10469,   0.65366
 6.47871,   0.05378,   0.64855,  -7.89171,  -2.19668,   0.65077
 6.47971,   0.04588,   0.64626,  -7.89942,  -2.28958,   0.64788
 6.48071,   0.03797,   0.64387,  -7.90608,  -2.38339,   0.64499
 6.48171,   0.03006,   0.64139,  -7.91166,  -2.47813,   0.64210
 6.48271,   0.02214,   0.63882,  -7.91615,  -2.57378,   0.63920
 6.48371,   0.01422,   0.63615,  -7.91949,  -2.67034,   0.63631
 6.48471,   0.00630,   0.63338,  -7.92167,  -2.76782,   0.63341
 6.48571,  -0.00162,   0.63052,  -7.92265,  -2.86621,   0.63052
 6.48671,  -0.00954,   0.62755,  -7.92240,  -2.96552,   0.62762
 6.48771,  -0.01746,   0.62449,  -7.92087,  -3.06573,   0.62473
 6.48871,  -0.02538,   0.62132,  -7.91804,  -3.16684,   0.62184
 6.48971,  -0.03330,   0.61805,  -7.91388,  -3.26885,   0.61895
 6.49071,  -0.04120,   0.61468,  -7.90833,  -3.37175,   0.61606
 6.49171,  -0.04911,   0.61120,  -7.90138,  -3.47554,   0.61317
 6.49271,  -0.05700,   0.60762,  -7.89297,  -3.58020,   0.61029
 6.49371,  -0.06488,   0.60394,  -7.88307,  -3.68573,   0.60741
 6.49471,  -0.07275,   0.60014,  -7.87164,  -3.79212,   0.60454
 6.49571,  -0.08061,   0.59625,  -7.85864,  -3.89936,   0.60167
 6.49671,  -0.08846,   0.59224,  -7.84403,  -4.00743,   0.59881
 6.49771,  -0.09628,   0.58812,  -7.82776,  -4.11632,   0.59595
 6.49871,  -0.10409,   0.58390,  -7.80980,  -4.22602,   0.59310
 6.49971,  -0.11188,   0.57956,  -7.79011,  -4.33651,   0.59026
 6.50071,  -0.11965,   0.57511,  -7.76863,  -4.44777,   0.58743
 6.50171,  -0.12740,   0.57055,  -7.74532,  -4.55977,   0.58460
 6.50271,  -0.13512,   0.56588,  -7.72015,  -4.67251,   0.58179
 6.50371,  -0.14281,   0.56109,  -7.69306,  -4.78596,   0.57898
 6.50471,  -0.15048,   0.55619,  -7.66401,  -4.90009,   0.57619
 6.50571,  -0.15811,   0.55118,  -7.63296,  -5.01488,   0.57341
 6.50671,  -0.16571,   0.54605,  -7.59985,  -5.13029,   0.57064
 6.50771,  -0.17327,   0.54080,  -7.56465,  -5.24631,   0.56788
 6.50871,  -0.18080,   0.53544,  -7.52729,  -5.36289,   0.56514
 6.50971,  -0.18829,   0.52996,  -7.48775,  -5.48000,   0.56241
 6.51071,  -0.19573,   0.52436,  -7.44596,  -5.59761,   0.55970
 6.51171,  -0.20314,   0.51865,  -7.40189,  -5.71567,   0.55701
 6.51271,  -0.21049,   0.51281,  -7.35549,  -5.83415,   0.55433
 6.51371,  -0.21780,   0.50686,  -7.30670,  -5.95300,   0.55167
 6.51471,  -0.22505,   0.50079,  -7.25549,  -6.07219,   0.54903
 6.51571,  -0.23226,   0.49459,  -7.20180,  -6.19164,   0.54641
 6.51671,  -0.23940,   0.48828,  -7.14560,  -6.31133,   0.54381
 6.51771,  -0.24649,   0.48185,  -7.08683,  -6.43119,   0.54124
 6.51871,  -0.25351,   0.47530,  -7.02546,  -6.55118,   0.53868
 6.51971,  -0.26047,   0.46863,  -6.96143,  -6.67122,   0.53615
 6.52071,  -0.26737,   0.46184,  -6.89471,  -6.79125,   0.53365
 6.52171,  -0.27419,   0.45493,  -6.82526,  -6.91123,   0.53117
 6.52271,  -0.28095,   0.44790,  -6.75303,  -7.03107,   0.52872
 6.52371,  -0.28763,   0.44074,  -6.67798,  -7.15070,   0.52629
 6.52471,  -0.29423,   0.43347,  -6.60009,  -7.27007,   0.52390
 6.52571,  -0.30074,   0.42609,  -6.51931,  -7.38908,   0.52153
 6.52671,  -0.30718,   0.41858,  -6.43561,  -7.50766,   0.51920
 6.52771,  -0.31353,   0.41095,  -6.34896,  -7.62572,   0.51690
 6.52871,  -0.31979,   0.40321,  -6.25934,  -7.74320,   0.51463
 6.52971,  -0.32596,   0.39535,  -6.16671,  -7.85999,   0.51239
 6.53071,  -0.33203,   0.38737,  -6.07106,  -7.97601,   0.51020
 6.53171,  -0.33800,   0.37928,  -5.97236,  -8.09116,   0.50803
 6.53271,  -0.34387,   0.37108,  -5.87059,  -8.20536,   0.50591
 6.53371,  -0.34964,   0.36276,  -5.76575,  -8.31849,   0.50382
 6.53471,  -0.35529,   0.35433,  -5.65782,  -8.43047,   0.50178
 6.53571,  -0.36084,   0.34579,  -5.54680,  -8.54119,   0.49977
 6.53671,  -0.36627,   0.33714,  -5.43268,  -8.65055,   0.49781
 6.53771,  -0.37159,   0.32838,  -5.31547,  -8.75844,   0.49589
 6.53871,  -0.37678,   0.31951,  -5.19517,  -8.86475,   0.49402
 6.53971,  -0.38186,   0.31054,  -5.07180,  -8.96937,   0.49219
 6.54071,  -0.38680,   0.30147,  -4.94536,  -9.07219,   0.49041
 6.54171,  -0.39162,   0.29230,  -4.81589,  -9.17310,   0.48867
 6.54271,  -0.39630,   0.28303,  -4.68341,  -9.27198,   0.48699
 6.54371,  -0.40085,   0.27366,  -4.54794,  -9.36873,   0.48535
 6.54471,  -0.40526,   0.26419,  -4.40953,  -9.46322,   0.48377
 6.54571,  -0.40953,   0.25464,  -4.26822,  -9.55534,   0.48224
 6.54671,  -0.41365,   0.24499,  -4.12406,  -9.64499,   0.48076
 6.54771,  -0.41763,   0.23526,  -3.97709,  -9.73203,   0.47933
 6.54871,  -0.42145,   0.22545,  -3.82739,  -9.81636,   0.47796
 6.54971,  -0.42513,   0.21555,  -3.67501,  -9.89787,   0.47665
 6.55071,  -0.42865,   0.20557,  -3.52002,  -9.97645,   0.47539
 6.55171,  -0.43201,   0.19552,  -3.36252, -10.05199,   0.47420
 6.55271,  -0.43521,   0.18539,  -3.20257, -10.12438,   0.47306
 6.55371,  -0.43825,   0.17520,  -3.04027, -10.19352,   0.47198
 6.55471,  -0.44113,   0.16494,  -2.87571, -10.25931,   0.47096
 6.55571,  -0.44384,   0.15462,  -2.70899, -10.32164,   0.47000
 6.55671,  -0.44638,   0.14424,  -2.54022, -10.38044,   0.46911
 6.55771,  -0.44875,   0.13380,  -2.36951, -10.43560,   0.46827
 6.55871,  -0.45095,   0.12332,  -2.19698, -10.48704,   0.46750
 6.55971,  -0.45297,   0.11278,  -2.02275, -10.53469,   0.46680
 6.56071,  -0.45482,   0.10220,  -1.84694, -10.57846,   0.46616
 6.56171,  -0.45649,   0.09159,  -1.66969, -10.61829,   0.46558
 6.56271,  -0.45798,   0.08093,  -1.49112, -10.65412,   0.46507
 6.56371,  -0.45929,   0.07025,  -1.31138, -10.68588,   0.46463
 6.56471,  -0.46042,   0.05953,  -1.13061, -10.71353,   0.46425
 6.56571,  -0.46137,   0.04880,  -0.94895, -10.73702,   0.46394
 6.56671,  -0.46213,   0.03804,  -0.76656, -10.75631,   0.46370
 6.56771,  -0.46272,   0.02727,  -0.58357, -10.77137,   0.46352
 6.56871,  -0.46312,   0.01649,  -0.40014, -10.78218,   0.46341
 6.56971,  -0.46333,   0.00570,  -0.21642, -10.78872,   0.46337
 6.57071,  -0.46337,  -0.00509,  -0.03257, -10.79098,   0.46339
 6.57171,  -0.46322,  -0.01588,   0.15127, -10.78896,   0.46349
 6.57271,  -0.46288,  -0.02667,   0.33494, -10.78266,   0.46365
 6.57371,  -0.46236,  -0.03744,   0.51828, -10.77210,   0.46388
 6.57471,  -0.46166,  -0.04820,   0.70115, -10.75729,   0.46417
 6.57571,  -0.46078,  -0.05893,   0.88339, -10.73827,   0.46453
 6.57671,  -0.45971,  -0.06965,   1.06486, -10.71506,   0.46496
 6.57771,  -0.45847,  -0.08034,   1.24542, -10.68770,   0.46545
 6.57871,  -0.45704,  -0.09099,   1.42491, -10.65625,   0.46601
 6.57971,  -0.45544,  -0.10161,   1.60320, -10.62075,   0.46664
 6.58071,  -0.45366,  -0.11219,   1.78015, -10.58127,   0.46733
 6.58171,  -0.45170,  -0.12273,   1.95563, -10.53788,   0.46808
 6.58271,  -0.44957,  -0.13322,   2.12951, -10.49063,   0.46890
 6.58371,  -0.44727,  -0.14366,   2.30167, -10.43962,   0.46978
 6.58471,  -0.44480,  -0.15405,   2.47198, -10.38491,   0.47072
 6.58571,  -0.44216,  -0.16437,   2.64034, -10.32660,   0.47172
 6.58671,  -0.43935,  -0.17464,   2.80663, -10.26478,   0.47279
 6.58771,  -0.43638,  -0.18484,   2.97076, -10.19955,   0.47391
 6.58871,  -0.43325,  -0.19497,   3.13261, -10.13099,   0.47510
 6.58970,  -0.42996,  -0.20503,   3.29211, -10.05921,   0.47634
 6.59070,  -0.42651,  -0.21501,   3.44915,  -9.98432,   0.47764
 6.59170,  -0.42290,  -0.22492,   3.60367,  -9.90643,   0.47900
 6.59270,  -0.41915,  -0.23475,   3.75559,  -9.82563,   0.48041
 6.59370,  -0.41524,  -0.24449,   3.90484,  -9.74205,   0.48187
 6.59470,  -0.41119,  -0.25414,   4.05135,  -9.65578,   0.48339
 6.59570,  -0.40700,  -0.26371,   4.19506,  -9.56696,   0.48496
 6.59670,  -0.40266,  -0.27319,   4.33593,  -9.47568,   0.48659
 6.59770,  -0.39819,  -0.28257,   4.47391,  -9.38207,   0.48826
 6.59870,  -0.39358,  -0.29185,   4.60896,  -9.28623,   0.48998
 6.59970,  -0.38884,  -0.30104,   4.74105,  -9.18829,   0.49175
 6.60070,  -0.38397,  -0.31013,   4.87014,  -9.08835,   0.49357
 6.60170,  -0.37897,  -0.31912,   4.99620,  -8.98652,   0.49543
 6.60270,  -0.37385,  -0.32800,   5.11923,  -8.88293,   0.49734
 6.60370,  -0.36861,  -0.33678,   5.23921,  -8.77766,   0.49929
 6.60470,  -0.36326,  -0.34545,   5.35612,  -8.67085,   0.50129
 6.60570,  -0.35779,  -0.35401,   5.46996,  -8.56259,   0.50332
 6.60670,  -0.35221,  -0.36246,   5.58074,  -8.45298,   0.50540
 6.60770,  -0.34652,  -0.37081,   5.68845,  -8.34213,   0.50752
 6.60870,  -0.34072,  -0.37904,   5.79310,  -8.23015,   0.50967
 6.60970,  -0.33483,  -0.38715,   5.89470,  -8.11712,   0.51186
 6.61070,  -0.32884,  -0.39516,   5.99327,  -8.00315,   0.51408
 6.61170,  -0.32275,  -0.40304,   6.08882,  -7.88833,   0.51634
 6.61270,  -0.31657,  -0.41082,   6.18137,  -7.77275,   0.51864
 6.61370,  -0.31030,  -0.41847,   6.27096,  -7.65649,   0.52096
 6.61470,  -0.30394,  -0.42601,   6.35760,  -7.53965,   0.52332
 6.61570,  -0.29750,  -0.43344,   6.44132,  -7.42230,   0.52571
 6.61670,  -0.29097,  -0.44074,   6.52215,  -7.30453,   0.52813
 6.61770,  -0.28437,  -0.44793,   6.60014,  -7.18641,   0.53057
 6.61870,  -0.27770,  -0.45500,   6.67530,  -7.06801,   0.53305
 6.61970,  -0.27095,  -0.46194,   6.74769,  -6.94941,   0.53554
 6.62070,  -0.26413,  -0.46878,   6.81733,  -6.83068,   0.53807
 6.62170,  -0.25725,  -0.47549,   6.88426,  -6.71188,   0.54062
 6.62270,  -0.25030,  -0.48208,   6.94854,  -6.59308,   0.54319
 6.62370,  -0.24329,  -0.48855,   7.01020,  -6.47433,   0.54578
 6.62470,  -0.23622,  -0.49491,   7.06928,  -6.35569,   0.54839
 6.62570,  -0.22910,  -0.50115,   7.12582,  -6.23722,   0.55103
 6.62670,  -0.22192,  -0.50727,   7.17988,  -6.11897,   0.55368
 6.62770,  -0.21468,  -0.51327,   7.23149,  -6.00099,   0.55636
 6.62870,  -0.20740,  -0.51915,   7.28071,  -5.88333,   0.55905
 6.62970,  -0.20008,  -0.52492,   7.32757,  -5.76603,   0.56175
 6.63070,  -0.19270,  -0.53057,   7.37213,  -5.64913,   0.56448
 6.63170,  -0.18529,  -0.53610,   7.41442,  -5.53267,   0.56722
 6.63270,  -0.17784,  -0.54152,   7.45451,  -5.41670,   0.56997
 6.63370,  -0.17034,  -0.54682,   7.49242,  -5.30124,   0.57273
 6.63470,  -0.16281,  -0.55200,   7.52822,  -5.18634,   0.57551
 6.63570,  -0.15525,  -0.55707,   7.56194,  -5.07202,   0.57830
 6.63670,  -0.14766,  -0.56203,   7.59363,  -4.95830,   0.58111
 6.63770,  -0.14004,  -0.56688,   7.62334,  -4.84523,   0.58392
 6.63870,  -0.13238,  -0.57161,   7.65110,  -4.73283,   0.58674
 6.63970,  -0.12471,  -0.57623,   7.67698,  -4.62111,   0.58957
 6.64070,  -0.11701,  -0.58074,   7.70100,  -4.51010,   0.59241
 6.64170,  -0.10928,  -0.58514,   7.72322,  -4.39983,   0.59526
 6.64270,  -0.10154,  -0.58943,   7.74367,  -4.29031,   0.59811
 6.64370,  -0.09378,  -0.59361,   7.76241,  -4.18155,   0.60098
 6.64470,  -0.08600,  -0.59769,   7.77947,  -4.07359,   0.60384
 6.64570,  -0.07820,  -0.60165,   7.79488,  -3.96642,   0.60672
 6.64670,  -0.07039,  -0.60551,   7.80871,  -3.86007,   0.60959
 6.64770,  -0.06257,  -0.60927,   7.82098,  -3.75454,   0.61247
 6.64870,  -0.05474,  -0.61292,   7.83173,  -3.64985,   0.61536
 6.64970,  -0.04690,  -0.61646,   7.84100,  -3.54601,   0.61825
 6.65070,  -0.03905,  -0.61991,   7.84884,  -3.44302,   0.62114
 6.65170,  -0.03120,  -0.62325,   7.85527,  -3.34089,   0.62403
 6.65270,  -0.02334,  -0.62649,   7.86034,  -3.23964,   0.62692
 6.65370,  -0.01547,  -0.62963,   7.86408,  -3.13927,   0.62982
 6.65470,  -0.00761,  -0.63267,   7.86652,  -3.03977,   0.63271
 6.65570,   0.00026,  -0.63561,   7.86771,  -2.94116,   0.63561
 6.65670,   0.00813,  -0.63845,   7.86767,  -2.84344,   0.63850
 6.65770,   0.01600,  -0.64120,   7.86644,  -2.74662,   0.64140
 6.65870,   0.02386,  -0.64385,   7.86404,  -2.65068,   0.64429
 6.65970,   0.03172,  -0.64640,   7.86052,  -2.55564,   0.64718
 6.66070,   0.03958,  -0.64887,   7.85590,  -2.46150,   0.65007
 6.66170,   0.04743,  -0.65123,   7.85021,  -2.36826,   0.65296
 6.66270,   0.05527,  -0.65351,   7.84349,  -2.27591,   0.65584
 6.66370,   0.06311,  -0.65569,   7.83575,  -2.18445,   0.65872
 6.66470,   0.07093,  -0.65779,   7.82704,  -2.09389,   0.66160
 6.66570,   0.07875,  -0.65979,   7.81737,  -2.00422,   0.66448
 6.66670,   0.08656,  -0.66171,   7.80677,  -1.91543,   0.66735
 6.66770,   0.09435,  -0.66354,   7.79527,  -1.82754,   0.67021
 6.66870,   0.10214,  -0.66528,   7.78290,  -1.74052,   0.67307
 6.66970,   0.10991,  -0.66693,   7.76968,  -1.65439,   0.67593
 6.67070,   0.11766,  -0.66850,   7.75563,  -1.56913,   0.67878
 6.67170,   0.12540,  -0.66998,   7.74077,  -1.48474,   0.68162
 6.67270,   0.13313,  -0.67139,   7.72514,  -1.40122,   0.68446
 6.67370,   0.14084,  -0.67270,   7.70875,  -1.31856,   0.68729
 6.67470,   0.14853,  -0.67394,   7.69162,  -1.23676,   0.69011
 6.67570,   0.15620,  -0.67510,   7.67378,  -1.15580,   0.69293
 6.67670,   0.16386,  -0.67617,   7.65525,  -1.07570,   0.69574
 6.67770,   0.17149,  -0.67717,   7.63604,  -0.99644,   0.69855
 6.67870,   0.17911,  -0.67809,   7.61618,  -0.91801,   0.70134
 6.67970,   0.18670,  -0.67893,   7.59568,  -0.84041,   0.70413
 6.68070,   0.19428,  -0.67969,   7.57457,  -0.76364,   0.70691
 6.68170,   0.20183,  -0.68038,   7.55286,  -0.68768,   0.70968
 6.68270,   0.20936,  -0.68099,   7.53057,  -0.61253,   0.71245
 6.68370,   0.21687,  -0.68153,   7.50771,  -0.53819,   0.71520
 6.68470,   0.22435,  -0.68199,   7.48431,  -0.46464,   0.71795
 6.68570,   0.23181,  -0.68239,   7.46037,  -0.39189,   0.72069
 6.68670,   0.23925,  -0.68271,   7.43593,  -0.31992,   0.72341
 6.68770,   0.24666,  -0.68295,   7.41098,  -0.24872,   0.72613
 6.68870,   0.25405,  -0.68313,   7.38554,  -0.17830,   0.72884
 6.68970,   0.26141,  -0.68324,   7.35964,  -0.10865,   0.73154
 6.69070,   0.26874,  -0.68328,   7.33328,  -0.03975,   0.73423
 6.69170,   0.27605,  -0.68325,   7.30647,   0.02840,   0.73691
 6.69270,   0.28333,  -0.68316,   7.27924,   0.09581,   0.73958
 6.69370,   0.29058,  -0.68299,   7.25159,   0.16248,   0.74224
 6.69470,   0.29780,  -0.68277,   7.22354,   0.22842,   0.74489
 6.69570,   0.30500,  -0.68247,   7.19509,   0.29364,   0.74752
 6.69670,   0.31216,  -0.68211,   7.16627,   0.35814,   0.75015
 6.69770,   0.31930,  -0.68169,   7.13707,   0.42193,   0.75277
 6.69870,   0.32641,  -0.68121,   7.10752,   0.48502,   0.75537
 6.69970,   0.33348,  -0.68066,   7.07762,   0.54742,   0.75796
 6.70070,   0.34053,  -0.68005,   7.04739,   0.60913,   0.76055
 6.70170,   0.34755,  -0.67938,   7.01683,   0.67015,   0.76312
 6.70270,   0.35453,  -0.67865,   6.98596,   0.73051,   0.76568
 6.70370,   0.36149,  -0.67786,   6.95477,   0.79019,   0.76822
 6.70470,   0.36841,  -0.67701,   6.92330,   0.84922,   0.77076
 6.70570,   0.37530,  -0.67610,   6.89153,   0.90759,   0.77328
 6.70670,   0.38216,  -0.67514,   6.85949,   0.96531,   0.77580
 6.70770,   0.38899,  -0.67412,   6.82718,   1.02239,   0.77830
 6.70870,   0.39579,  -0.67304,   6.79461,   1.07884,   0.78078
 6.70970,   0.40255,  -0.67190,   6.76178,   1.13467,   0.78326
 6.71070,   0.40928,  -0.67071,   6.72871,   1.18987,   0.78572
 6.71170,   0.41597,  -0.66947,   6.69540,   1.24445,   0.78817
 6.71270,   0.42263,  -0.66817,   6.66186,   1.29843,   0.79061
 6.71370,   0.42926,  -0.66682,   6.62810,   1.35181,   0.79304
 6.71470,   0.43586,  -0.66541,   6.59412,   1.40459,   0.79545
 6.71570,   0.44242,  -0.66396,   6.55993,   1.45678,   0.79785
 6.71670,   0.44894,  -0.66245,   6.52554,   1.50839,   0.80024
 6.71770,   0.45543,  -0.66089,   6.49096,   1.55943,   0.80262
 6.71870,   0.46189,  -0.65928,   6.45618,   1.60989,   0.80498
 6.71970,   0.46831,  -0.65762,   6.42123,   1.65979,   0.80733
 6.72070,   0.47470,  -0.65591,   6.38609,   1.70912,   0.80966
 6.72170,   0.48105,  -0.65415,   6.35078,   1.75791,   0.81199
 6.72270,   0.48736,  -0.65235,   6.31531,   1.80615,   0.81429
 6.72370,   0.49364,  -0.65049,   6.27968,   1.85385,   0.81659
 6.72470,   0.49988,  -0.64859,   6.24389,   1.90101,   0.81887
 6.72570,   0.50609,  -0.64664,   6.20795,   1.94764,   0.82114
 6.72670,   0.51226,  -0.64465,   6.17186,   1.99374,   0.82340
 6.72769,   0.51840,  -0.64261,   6.13563,   2.03933,   0.82564
 6.72869,   0.52450,  -0.64053,   6.09927,   2.08441,   0.82787
 6.72969,   0.53056,  -0.63840,   6.06278,   2.12897,   0.83009
 6.73069,   0.53659,  -0.63622,   6.02616,   2.17304,   0.83229
 6.73169,   0.54258,  -0.63401,   5.98942,   2.21660,   0.83448
 6.73269,   0.54853,  -0.63175,   5.95255,   2.25968,   0.83665
 6.73369,   0.55445,  -0.62945,   5.91558,   2.30226,   0.83882
 6.73469,   0.56032,  -0.62710,   5.87849,   2.34437,   0.84096
 6.73569,   0.56617,  -0.62471,   5.84130,   2.38599,   0.84310
 6.73669,   0.57197,  -0.62229,   5.80400,   2.42715,   0.84522
 6.73769,   0.57774,  -0.61982,   5.76660,   2.46783,   0.84732
 6.73869,   0.58347,  -0.61731,   5.72911,   2.50805,   0.84942
 6.73969,   0.58916,  -0.61476,   5.69153,   2.54782,   0.85149
 6.74069,   0.59481,  -0.61218,   5.65385,   2.58713,   0.85356
 6.74169,   0.60043,  -0.60955,   5.61609,   2.62599,   0.85561
 6.74269,   0.60601,  -0.60689,   5.57825,   2.66441,   0.85764
 6.74369,   0.61155,  -0.60418,   5.54032,   2.70239,   0.85967
 6.74469,   0.61705,  -0.60144,   5.50232,   2.73994,   0.86167
